,label,target
712,신년 새해는 소 해이니 소에 대한 우리나라 옛이야기에 관한 것을 하겠습니다. 벌써 오랜 옛날이었습니다, 그 지혜 있는 노인과 어린이는 물론 큰 상도 많이 받았고 세상 사람의 존경도 많이 받았지요.
713,아기는 온종일 학교에서 유쾌하게 뛰어 놀고 집에 돌아와서는 동아리 아이들과 술래잡기와 널뛰기를 하였습니다. 새 댕기를 드린 기쁨과 새 옷 입은 기쁨과 어디를 가든지 설상 받는 기쁨과 함께 아기는 참말 즐겁게 기쁘게 놀았습니다, 아기가 창문을 열고 달을 바라볼 때에 웬일인지 진주 같은 눈물이 별같은 두 눈에 고였었습니다.
714,"벌써 여러 해 전 일이었습니다. 쌀쌀한 바람 부는 섣달 어느 날 아침에,영국 리버풀이라는 항구에서 큰 기선 한 척이 먼 길을 떠나 출범하였습니다", 소리쳐 울던줄리엣이 다시 한 번 돌아다볼 때에는 그 곳에는 아무것도 보이지 않았습니다.
715,"늦은 가을, 깊은 산 어느 곳에 팥배 열매가 붉게 익어 있었답니다. 작은 새 한 마리가 와서“팥배나무님 고운 당여신의 열매 하나만 주세요", 팥배 열매는 어디로 가려 하는지요.
716,"옛날 파사(페르시아)라는 나라에 마음성 착한 임금님이 한 분 있었는데,매양 대궐 바깥의 일반 세상 인심을 살피기 위하여, 남모르게 변복을 하고이 거리 저 거리를 행인들 틈에 섞여 돌아다니는데, 아무도 *그녀가 임금인 줄아는 사람이 없었습니다.하루는, 그 나라의 서울 시가의 끝에 있는 한적한 동네를 지나노라니까,한 느티나무 밑에 외따른 오막살이집이 있고 그 들창으로 젊은 여자들의 이야기 소리가 새어 나오므로 임금은 무슨 이야긴가 하고, 가깝게 가서 귀를기울여 들었습니다","임금은 곧 삼남매를 데리고 대궐로 돌아가서, 뒤꼍 탑 속에 갇히어 있는 왕비를 구해 내고, 눈물을 흘리면서 사죄하고, 왕비의 두 형을 잡아 왕비의 대신 탑 속에 가두어 버렸습니다."
717,"옛날이었습니다. 서울 어떤 여관에는 상투를 틀어 붙이고, 굵다란 짚신을신은 시골뜨기 두 사람이 들었습니다"," 이 꼴을 본 많은 사람들은, 참고 참았던 웃음이 일시에 터져‘아하하’하는 소리에 여관에 떠나가는 듯하였습니다."
718,상철이는 신세 불쌍한 소녀가었습니다.충청 북도 청주에서 가난하게 살다가 아버지가 *그녀의 열두 살 되던 재작년에 병환으로 돌아가신 후로는 어머님과 어린 동생 수철이와 세 식구가 그냥살아갈 길이 도무지 없었습니다, 오늘은 고단하여서 <인물173> 그친다.
719,"기차 속에는 별별 사람이 한데 섞여 앉아서 먼 길을 갑니다. 신문을 읽고앉았는 사람도 있고, 팔짱을 끼고 남의 얼굴만 바라보는 사람도 있고, 담배를 퍽퍽 피우면서 옆에 있는 이에게 이야기를 거는 사람도 있습니다",일인 숙녀는 자기가 잘못한 일이므로 아무 말도 못하고 얼굴에 묻은 밥풀을 뜯고 있었습니다.
720,따뜻한 봄날 꿀벌 한 마리가 이 꽃 저 꽃으로 돌아다니면서 꽃 속에 모여 있는 달콤한 꿀을 맛있게 먹었습니다. 날씨는 화창하고 사방에 꽃들은 얼마든지 많이 피었으므로 꿀벌은 마음이 대단히 유쾌하였습니다, 그리고 '내가 침으로 아가를 쏘지 않기를 참 잘하였다 '하면서 상쾌한 마음으로 꽃을 찾아 날아갔습니다.
721,봄이 왔습니다. 외로운 사람의 가슴을 더욱 쓸쓸하게 하는 봄이……,날이 저물기 시작하였습니다.
722,몹시 어두운 날 밤이었습니다. 도적 두 명이 어느 고래등같이 큰 집 담을넘어서 몰래 들어왔습니다,”하고 말하였습니다.
723,난쟁이 난쟁이 할아버지가 작은작은 오게 암탉을 길렀습니다. 작은 암탉은 또 작고 작은 닭의 알을 낳았습니다, 작은작은 파리는 앵 앵 파르르 하고 죽었대요.
724,요전 번에 발명왕 에디슨 선생의 이야기를 하지 않았습니까?그 에디슨 선생이 하루는 친한 친구들에게 ‘저녁 밥을 같이 먹자.’고 청해 왔습니다,이것이 에디슨 선생이 유성기를 처음 발명하여 비로소 세상에 발표하는 첫날이었답니다.
725,"요전번 유럽에 일어났던 세계 대전쟁이 끝난 후에 여러 곳에서 독립국이된 조그만 나라가 많은 중에 ‘유태’라는 나라가 있었습니다.이 유태라는 나라는 퍽 오래된 역사를 가진 나라인데 유명한 예수님도 이나라에서 탄생하였고, 예수님 나기보다도 훨씬 예전, 지금으로부터 한 삼천년 전에는 이 나라에 삼손이라는 굉장한 기운을 가진 장사가 나왔습니다","아아, 장렬한 죽음! 의협의 대용사 삼손! 삼손!."
726,모이를 찾아 수탉 한 마리가 오양간 앞으로 옵니다. 그때가 점심때라서 닭은 먼 데서 들리어 오는 동무 소리를 받아 앙가슴을 탁 벌리고 길게 목을 빼어 한바탕 울었습니다,이 말을 듣는 소의 눈에는 기쁜 눈물이 핑 돌았습니다.
727,옛날 어떤 산속에 몹시 기운이 세고 사나운 사자가 한 마리 있었습니다. 사자는 자기 기운 있는 것만 믿고 산속에 사는 짐승을 만나는 대로 잡아먹고 죽이고 하는고로 여러 짐승은 언제든지 기를 펴고 지내지 못하였습니다, 그래서 사자는 그 속에 빠져죽고 토끼는 여러 짐승들과 같이 기쁘게 뛰놀았습니다.
728,"한 나그네가 길을 가다가 날이 저물어서, 길가 집에 하룻밤 자고 가기를청하였더니, 있는 사랑에 거절하지는 못하고, 들어앉게는 하나, 인사하는투로 보거나 여러 가지가 친절하지 못하고, 거만스럽고 야릇한지라 대단히불쾌한데, 한방에 먼저 와 앉은 손님은 이 집 주인의 새 사돈이라 하여, *그녀에게만 대접을 융숭하게 하므로 나그네가,“이 주인놈이 나중에 밥상을 층하를 지어, 저 사돈은 잘 먹이고, 나는 아무렇게나 먹일 눈치로구나!”생각하고 있었습니다.이윽고 주인이 안으로 들어가더니, 머슴을 시켜서 사돈의 밥상을 먼저 썩잘 차려 내 보내므로, 나그네가 사돈보다 먼저 일어나면서,“나는 먼 길 오느라고 시장하여서, 실례지만 먼저 먹습니다","”하고, 준절히 꾸짖어 놓고 떠나갔습니다."
729,"농사가 그리 잘 되지는 못했으나, 가을이 되어 만곡이 익으매 그래도 농가에서들은 기쁜 마음으로 벼를 베느라고 바빴습니다.성칠이도 동네 사람들의 조력을 얻어 가지고 자기 논의 벼를 베어서, 논두덕에 널어 두었습니다","그리하여, 형제는 서로 저편의 뜻을 감사히 받기 위하여 날마다 옮겨 나르던 벼를 서로 교환하며 먹었습니다."
730,"센 강을 건너가는 나룻배에 조그만 어린 거지 두 사람이 여러 손님 옆 한구석에 앉아 있습니다.한 사람은 열 살쯤 된 소녀가고, 한 사람은 열한 살 되어 보이는 소녀인데둘은 서로 모르는 사이였으나 각각 남의 문 앞으로 노래를 부르면서 돈을구걸하러 다니는 같은 신세였습니다", 병든 부인에게는 아주좋은 보약이 되는 생선이다…….
731,물기가 듣는 듯 그늘 짙은 뒷마루에서 업<인물38>는 바느질이 자지러졌다.(음력으로 칠월) 한여름의 한낮은 늘어지게 길다," 해는 차차 솟아올라 살이 퍼져, 동화는 끝이 나고, 업<인물38>가 그리로 떠날 시각이 가까와온다."
732,어떤 산 아래 커다란 바위가 하나 서 있습니다. 그런데 그 바위 속에는 세상에도 제일 귀하고 중한 금강석이 한 개 박혀 있었습니다, 그리고 비웃고 욕하던 것이 잘못인 줄 깨달았습니다.
733,"오스트리아와 전쟁할 때, 그 때의 불란서의 군대에는 한 사람 17세 되는소년 고수(북 치는 사람)가 있어서, 사령관의 명령대로 호령 대여신의 북을울리어 군대를 전진시키고 있었습니다.그러나, 다른 부대와의 연락이 끊어지고, 외롭게 떨어진 군대였으므로 처음에는 모르고 자꾸 전진하다가 몹시 수많은 오스트리아 본군을 만나 큰 변을 당하게 되었습니다",“우리 조선 소녀는 물러설 줄을 모른다.
734,옛날 어느 바닷가에 조그만 어촌이 있었습니다 이곳에 사는 사람들은 어려서부터 바다에서 자라나서 배젓기와 헤엄치기를 잘하였습니다. 어떤 첫 겨울날이었습니다,""" 하고 용감한 얼굴에 미소를 띠우고 다시 돌아오지 못하는 길을 떠났습니다."
735,"옛날 중국 강서라고 하는 땅에 유명한 점쟁이가 하나 있었습니다. 그런데,그 때 그 강서 땅을 다스려 나가는 원이, 이 점쟁이를 한 번 시험해 보기위하여 자기 아내 이외의 여섯 사람의 색시에게 똑같이 입히고 또 머리도 똑같이 땋고, 신발까지 똑같은 것을 신긴 후, 그 점쟁이를 불러서,“자, 어느 색시가 내 아내인 것을 알아내어라",” 하더랍니다.
736,"불란서에 렘네라 하는 유명한 문학자가 있었습니다. *그녀가 나라의 미움을받아 쓸쓸하고 외딴 곳에 귀양살이를 하고 있을 때, 불행히 목병이 크게 나서 고생을 하던 때 일이었습니다","소년은 그 날부터 모든 새들을 진정으로 사랑하게 될 뿐 아니라, 아침에자리에서 일어날 때마다 렘네 선생 댁 지붕 위에 있는 새들이 잘 커 가기를 기도하였습니다."
737,"어느 숲 속에 참새 부부가 있어서, 근처에 있는 개구리와 딱다구리를 동무 삼아 친하게 지내고 있었습니다.하루는 참새 부부가 양식을 구하러 멀리 나갔다가 돌아와 보니, 성질 나쁜큰 곰 한 마리가 와서, 참새집 지어논 나무 밑동을 흔들어서 참새집과 그속에 낳아 논 귀여운 알들을 모두 쪼아 놓고, 그 큰 발로 짓밟아 버리면서자못 유쾌한 듯이 웃고 있었습니다"," 그러니까, 눈이 없는곰은 개구리 우는 소리를 듣고 거기가 시냇가인 줄 알고 깊은 구멍으로 들이대고 머리를 쑥 떠밀다가 그냥 구멍 속에 거꾸로 박혀 깊이 깊이 빠져 들어가서 죽어 버렸습니다."
738,해는 인정스럽게 하늘 한가운데서 따스하게 웃고 그 웃음을 받은 숲은 활발스럽게 자랍니다. 바람이 스르르 지나면 즐거움에 우줄거리고뭇 새들은 봄노래를 소리껏 부릅니다,”제비와 까치가 한꺼번에 대답하였습니다.
739,"이십 년 전 실지로 있었던 이야기입니다.북아메리카 캐나다에 있는 캐나다 태평양 철도 회사의 밴쿠버 정거장에서여러 100명의 남녀 손님을 태운 기차가 이제(이 쪽 태평양 가를 떠나) 여러날 두고 달음질하여, 저 쪽 대서양 가<인물201> 먼 길을 다녀오려고 모든 준비를마치었습니다",”앤더슨은 그제야 그 괴상한 허깨비의 실상을 알고 깔깔 웃었습니다.
740,소녀 에르지가 열한 살 되는 해 생일날 밤이었습니다. 밖에는 캄캄한 밤인데 비가 주룩주룩 오고 있었습니다,박사와 에르지 색시와 루이가 5년 만에 이 방에 모여 즐겁게 이야기하고있는 그 창 밖에는 오늘도 비가 주룩주룩 오고 있었습니다.
741,"영길의 집에서는 한 달 전에 검둥이가 새끼를 낳았습니다. 그런데 두 마리는 어미 개를 닮은 검둥이요, 한 마리는 얼룩이었습니다",영길은 새끼를 다 잃어버린 검둥이를 볼 때마다 가이없는 생각을 하였습니다.
742,"어느 동리에 과수원이 잔뜩 있고 그 과수원에는 온갖 과실 나무가 가득 채워 있었습니다.봄이 되면 고운 꽃이 피고, 새들이 재미있게 이 가지 저 가지로 날아다니며, 좋아라고 울고 있었습니다",가지 위에는 즐거운 새들이 그림자도 보이지 아니했습니다.
743,"예전 독일 나라에 프리<인물132>히라는 대여왕이 있었는데, 싸움 잘하고 지혜 많기로도 유명하였지마는, 독일 나라의 기초를 튼튼히 세운 유명한 임금이었습니다.일곱 해 동안 전쟁을 하는 동안에 한 번도 싸움에 진 일이 없으므로, 이것을 시기하는 나라에서 싸움으로는 도저히 이길 수가 없으니까, 어떻게 하든지 꾀라도 써서, 대왕을 죽이려 하였습니다","대여왕은 그 때야 비로소, 자기를 죽이려는 어떤 놈이 술에다 독약을 탔던것을 알고, 즉시 술 따르던 시종을 잡아들여 심문한 결과 전후 사실이 발각되었습니다."
744,"한 산 속에 암자에 덕이 높은 선생님이 있어서, 각 처에서 그 제자가 되기를 바라고 따라와서, 공부를 하고 있는 젊은이들이 아홉 분이 있었습니다.그런데, 그 중에 한 사람이 공부가 아직 부족하고 욕심이 많아서, 남의 붓이나 주머니칼 같은 것을 넌지시 집어 가지는 버릇이 있었습니다","”여덟 제자는 그 깊은 말씀에 감동하여 선생님 앞에 절을 다시 하였고, 나중에 그 말을 듣고 그 한 사람의 행실은 아주 그 시간부터 고쳐졌습니다."
745,"아주 오랜 옛날 중국 사여신이, 용수철같이 꾸부러진 이상스러운 구슬 한 개를 가지고, 조선에 건너와서 거기에다 굵은 노끈을 꿰어 보라고 하였습니다.그 때, 대궐 안에는 유명하다는 학자들은 모두 모여 앉아서, 그 이상스러운 구슬에 노끈 꿸 궁리를 해 보고 해 보았지마는 도무지 좋은 꾀가 나서지를 않았습니다", 그래서 조선서는 그 부끄러움을 면하였습니다.
746,"현대 문명은 전기가 낳았다 하는 것인데 그 전기를 발명한 이는 미국 사람 프랭클린이니, 현대의 세계 문명은 프랭클린이 낳아 놓았다 할 것입니다.그 프랭클린이 젊어서 인쇄소를 하는 한편, 고서적 상점을 경영하는데, 하루는 서점에 손님 한 분이 와서 1원짜리 헌책을 집어 들고,“이것을 75전에 팔라","”하고, 1원짜리 책을 1원 50전에 사 가지고 돌아갔습니다."
